#HEIGHT SPEED DIRECTION
124.807106 3.058079 295.063385
343.024200 3.089950 295.204651
566.197632 2.950041 294.130951
794.217651 2.493993 298.029846
1027.713623 1.672059 299.201202
1511.684814 0.601553 11.473083
2020.589600 2.258460 73.067413
2557.761719 4.144730 74.961365
3127.407715 6.092394 77.375397
3734.318848 7.624966 79.909210
4383.557129 8.853588 81.843567
5080.659180 9.865125 84.016479
5832.117188 11.094763 85.218964
6647.423340 12.893099 86.269928
7539.303223 15.739140 87.165314
8525.333008 19.430437 87.419952
9630.484375 23.862724 87.676025
10890.924805 27.527933 88.218872
12360.864258 29.651518 90.875824
14144.902344 32.679394 90.649109
16510.271484 23.746824 88.052307
18590.927734 8.705273 71.214752
20610.076172 3.836330 308.715820
23760.269531 12.647840 274.987396
26357.054688 13.888750 268.802124
30982.253906 13.831673 269.168976
35840.707031 14.550773 255.266571
48164.539062 17.277081 261.718842
