#HEIGHT SPEED DIRECTION
104.568314 3.024705 241.804779
328.737061 4.588997 241.889099
558.290955 5.049462 241.987213
791.988220 5.521263 241.908905
1030.249268 6.203181 242.722931
1273.520020 7.904487 249.426575
1522.672729 8.786971 261.114319
1778.043335 7.757559 263.778381
2039.768555 6.828219 262.455322
2308.247070 5.915545 257.316162
2583.780762 5.738413 249.732697
3158.853760 4.019425 232.569794
3769.713135 1.125779 273.922119
4420.867676 2.535767 102.269989
5117.803711 5.391045 104.746521
5871.732910 10.106768 88.004395
6691.764648 11.263087 86.262207
7592.641113 14.426620 98.840454
8587.869141 16.408928 109.851746
9696.551758 19.971668 110.324768
10962.506836 18.131063 101.119934
11672.097656 18.680014 103.130005
12444.864258 19.394876 106.562256
13294.947266 17.452501 109.926544
14243.677734 17.581274 108.932861
15324.410156 14.501419 103.380890
16594.070312 12.875209 78.389771
18605.955078 1.290529 334.291016
20622.556641 6.512847 308.149689
23838.304688 24.203573 260.728027
26466.488281 21.182344 289.599854
31118.291016 5.765694 257.692688
33549.726562 9.634799 243.891388
35919.222656 12.699468 277.093506
39736.425781 7.834085 234.718994
42833.238281 8.472575 218.581100
48091.226562 16.167507 83.632812
