#HEIGHT SPEED DIRECTION
127.392303 3.001727 334.942139
343.540985 3.112672 335.005615
565.919006 3.024110 335.736511
793.707275 2.668012 338.150421
1027.346680 2.394677 340.091034
1267.173096 1.829934 338.363129
1514.073730 1.583483 347.279236
1767.215332 1.028570 39.001099
2026.938110 1.744656 82.250366
2293.581543 2.698238 96.520782
2567.607178 3.456224 101.970093
3139.933105 5.318879 105.711975
3746.779785 7.380629 103.271484
4393.551758 10.076918 99.192871
5085.395508 11.817131 95.455048
5829.573242 13.557677 91.559387
6636.412598 15.704691 88.746521
7521.628906 18.636669 86.518799
8504.585938 20.510637 82.044617
9607.702148 28.558657 93.332611
10875.862305 48.399700 94.038147
11590.658203 47.938980 88.015686
12367.197266 46.622955 83.152618
13218.455078 46.050068 85.015686
14163.327148 44.974651 93.635284
15239.556641 32.353771 95.050049
16531.736328 24.758162 87.439606
18619.375000 8.620830 52.853210
20665.177734 4.609898 13.916870
23885.998047 9.173809 249.972961
26513.550781 7.210633 327.586975
31172.513672 18.474207 280.289215
33639.238281 10.807923 312.724365
36038.843750 7.477495 239.961517
39801.433594 11.359829 265.177612
42897.339844 15.068286 289.008362
48328.667969 20.108553 293.251373
