#HEIGHT SPEED DIRECTION
132.284058 1.424172 284.622162
348.303375 1.602578 283.351898
570.382629 1.584293 275.280670
797.787720 1.466723 269.842224
1030.941040 1.255510 260.752502
1270.260498 1.157261 259.845825
1516.417358 0.949491 238.146240
1768.884521 0.811806 215.096008
2027.946899 0.770970 190.417053
2293.930908 1.078654 189.267349
2567.142334 1.351052 177.196472
3137.576660 2.511163 141.884857
3743.151611 4.445582 127.166565
4388.550781 5.496492 115.531097
5080.073242 7.148519 103.617676
5826.858887 11.574642 101.114868
6640.165039 16.833092 102.100159
7532.521484 23.362926 100.962830
8526.750977 33.061516 97.207214
9647.060547 33.650669 91.270386
10920.806641 34.710621 86.448669
11631.664062 33.979702 79.970062
12404.100586 34.128674 77.909363
13251.289062 34.532677 85.629578
14194.789062 33.509048 80.989990
15268.723633 31.063641 82.785889
16541.781250 19.801424 79.650085
18616.441406 5.928364 40.646088
20657.500000 4.113039 254.244904
23915.218750 7.443072 289.467316
26556.361328 15.102277 265.885864
31241.478516 8.168613 269.610565
33662.585938 17.966616 239.244873
36047.039062 14.592568 245.415497
39828.066406 9.018690 254.134613
42938.464844 3.105437 252.606293
48316.039062 12.626745 224.520630
