#HEIGHT SPEED DIRECTION
54.796848 3.151255 267.817017
280.646393 6.577274 265.309540
514.264893 8.906307 261.684814
752.159302 10.238762 258.122711
994.740906 10.939127 254.333618
1242.394409 11.102503 249.329865
1495.179443 10.754173 243.537842
1753.378540 10.209372 237.109375
2017.311279 9.607871 229.949234
2287.342529 8.774118 220.221802
2564.287109 7.831890 208.183701
3142.208496 6.364841 227.073090
3756.679199 7.986109 247.516632
4410.897949 9.901765 244.545059
5111.513672 6.773305 273.283447
5866.922852 4.627422 317.759003
6684.779785 3.867669 338.513428
7579.188965 5.989951 26.283173
8566.352539 13.454148 39.713715
9678.055664 14.061295 50.466492
10945.433594 20.921350 116.219055
11657.672852 29.761749 106.761536
12433.060547 25.684181 87.549347
13283.498047 24.691338 66.546082
14232.851562 20.017433 57.730072
15313.340820 17.155058 85.350861
16589.488281 11.021648 61.035156
18612.326172 3.240272 186.299194
20617.435547 5.724228 280.107361
23804.513672 8.606343 261.830109
26424.283203 17.826447 275.673584
31080.669922 8.253793 249.038422
33577.941406 4.506586 210.991837
35944.781250 13.363204 230.927124
39706.859375 17.541128 264.236938
42867.085938 3.973741 69.328705
48311.574219 27.590225 108.059631
