#HEIGHT SPEED DIRECTION
89.865623 2.418932 251.249359
312.120422 5.303254 249.305969
540.237976 7.409486 243.558533
772.723022 9.244471 239.100616
1010.147766 10.918759 240.016174
1253.280640 12.045141 245.527710
1502.431519 11.296859 248.841614
1757.828857 9.822712 248.506516
2019.683594 8.089696 245.007233
2288.249023 6.444026 239.012848
2563.728027 5.408674 233.014069
3137.928955 4.769855 240.461761
3748.840088 1.572365 301.741547
4400.422363 1.909250 348.930878
5097.990723 3.210489 15.147675
5849.606934 6.575253 54.145844
6668.701172 5.139044 61.601440
7564.860840 12.137211 95.840332
8556.678711 14.806399 71.192413
9661.870117 18.380211 50.648346
10921.769531 24.430353 35.421967
11628.996094 26.571020 43.946045
12397.402344 29.619688 51.648621
13243.911133 26.989307 60.226624
14195.278320 22.461285 74.161194
15281.763672 19.330711 85.031128
16567.199219 7.810207 107.589844
18582.021484 1.629143 324.583740
20573.181641 5.234653 253.092163
23772.621094 16.394239 280.634277
26414.173828 18.860197 273.535828
31077.472656 9.776866 302.712860
33544.144531 1.068846 52.518616
35893.625000 6.655061 238.419586
39653.511719 4.059029 207.709259
42775.539062 5.691633 229.820297
48124.875000 19.204454 106.866211
