#HEIGHT SPEED DIRECTION
125.293892 0.186291 44.385345
341.338867 0.167756 28.256592
563.491211 0.087838 33.129089
790.933716 0.121674 19.004120
1024.124878 0.316776 338.619263
1263.421631 0.642620 332.841675
1509.527100 1.220571 332.164795
1761.932617 1.410689 337.833832
2020.860229 1.763718 331.959442
2286.600586 1.668657 339.100250
2559.376953 1.469660 5.605865
3128.235840 2.130842 71.534912
3731.857666 4.353416 90.818787
4375.217285 7.485806 89.814880
5064.832031 10.198171 81.502228
5809.169434 13.682867 74.822205
6618.728516 18.419878 78.063477
7508.060547 27.223240 91.528992
8501.971680 38.318138 89.722198
9621.949219 37.725613 82.098755
10891.260742 37.168316 80.903076
11598.937500 36.063843 77.065216
12370.689453 37.829494 81.885681
13219.240234 40.106174 88.525574
14166.452148 36.059013 84.710693
15242.619141 30.719927 82.577942
16520.470703 21.400043 74.458801
18599.677734 9.773506 87.299438
20654.306641 5.663020 258.008942
23890.724609 10.842995 267.787079
26549.992188 17.298462 287.505066
31189.001953 15.717052 268.496277
33621.628906 17.838308 261.467438
36001.203125 9.973611 272.723694
39739.394531 5.399065 272.257874
42830.074219 9.399851 193.561691
48217.976562 22.350388 209.867538
