#HEIGHT SPEED DIRECTION
127.979881 4.162287 269.936035
346.359344 4.301492 270.844330
569.883728 4.240752 272.832825
798.318604 3.732587 279.585083
1032.218628 3.193961 290.435883
1517.679443 2.446121 323.836823
2028.114014 2.606374 8.248230
2566.737061 3.763298 35.455933
3136.993164 5.017360 49.688568
3743.210449 6.444282 57.867554
4390.703613 7.747226 63.040771
5084.870117 8.890392 66.910645
5833.543457 10.417543 69.882965
6646.591309 12.510053 71.618439
7537.270508 15.113469 73.131104
8522.954102 18.522163 74.913513
9628.208984 22.461067 77.302246
10886.930664 25.680998 82.259369
12354.440430 28.576468 87.099823
14134.254883 31.060585 88.548431
16503.876953 22.077568 83.678406
18579.291016 7.743281 60.150330
20588.703125 5.168253 295.261963
23726.312500 10.942108 265.805908
26311.621094 11.278831 262.935150
30915.937500 11.677318 258.141113
35750.917969 13.013499 261.157043
48128.546875 15.564776 244.727020
