#HEIGHT SPEED DIRECTION
113.679314 0.983782 43.614258
329.657715 0.996329 38.223541
551.795105 0.943159 40.519867
779.180664 1.088975 47.493469
1012.232056 1.193146 51.551056
1251.379395 1.221111 32.468475
1497.320190 2.177836 8.216095
1749.659180 2.645560 13.712891
2008.530151 2.883492 12.736847
2274.241455 3.011080 6.155487
2547.024414 2.934246 13.947601
3116.040039 3.251906 48.562866
3719.506104 5.499271 76.723846
4362.505859 9.248983 83.878967
5052.086914 12.700488 84.937256
5796.850098 15.660287 87.101074
6607.033691 19.538099 91.527161
7497.038574 26.324886 92.629669
8489.816406 38.187038 87.302155
9608.686523 40.903847 84.726715
10878.523438 39.407856 81.483459
11587.855469 38.994205 80.744812
12360.155273 40.067970 80.702454
13207.876953 40.451336 81.551239
14155.036133 36.534069 84.752991
15232.172852 33.868469 86.300232
16505.439453 23.845915 67.804657
18583.240234 8.586185 109.749298
20624.144531 8.141292 268.277283
23876.277344 10.420143 285.658508
26532.609375 15.196400 291.131531
31152.607422 15.823259 270.083557
33599.355469 18.977942 267.536530
35964.957031 11.520669 274.158875
39719.054688 2.025114 200.856964
42797.109375 11.024180 201.905273
48116.808594 20.607544 233.461380
