#HEIGHT SPEED DIRECTION
131.546295 0.785249 261.562317
347.406860 0.899325 261.761261
569.228271 0.879764 243.219543
796.283203 0.694890 215.652512
1029.007568 0.704608 182.359543
1267.824341 0.604513 175.433228
1513.568481 0.769534 192.334457
1765.804077 0.887349 161.513733
2024.741089 1.060139 141.862946
2290.735596 0.859811 131.192017
2564.022217 0.874866 103.594177
3133.911621 2.384452 106.500580
3738.105957 3.926410 110.513000
4381.367676 6.434946 112.354340
5070.759277 9.273989 112.565796
5816.110840 12.145531 107.355713
6628.946289 15.968068 98.277893
7521.402832 21.613663 102.148621
8513.064453 32.322449 105.780701
9628.016602 37.141342 96.459351
10900.206055 36.868866 98.217255
11609.330078 36.482468 93.198242
12379.936523 34.370949 91.810547
13228.949219 33.738609 91.783722
14176.566406 34.400330 90.834167
15254.377930 33.146076 99.005920
16532.208984 17.857159 96.180359
18600.312500 9.237741 82.068939
20630.876953 5.996908 233.500580
23851.001953 11.682457 278.840698
26513.283203 8.071873 295.910919
31156.751953 18.661158 264.012146
33601.628906 11.931683 275.022583
36034.550781 4.033469 244.051086
39811.128906 4.609886 315.713196
42859.496094 11.553420 225.588623
48207.347656 19.539158 250.751892
