#HEIGHT SPEED DIRECTION
59.294106 5.036316 259.565125
286.095337 7.628234 259.059753
520.292847 8.118144 258.587219
758.552917 8.228500 257.888336
1001.426819 8.279199 257.028198
1249.309570 8.361176 255.832214
1502.258789 8.401684 254.428070
1760.561890 8.392170 252.562195
2024.522583 8.321624 250.709412
2294.379150 8.287982 248.070374
2570.556152 8.043197 242.638092
3145.347412 5.735933 231.189453
3757.183350 3.568438 252.273804
4410.153809 1.547168 237.725464
5109.138184 1.647490 31.469635
5862.109375 5.421029 14.242462
6679.184570 1.637471 58.874756
7575.654297 11.926513 93.865509
8569.257812 13.428700 73.553772
9679.659180 15.977236 68.053375
10946.602539 19.991247 49.325500
11653.330078 19.295225 26.510376
12422.111328 21.155096 35.858551
13269.454102 23.462147 67.856720
14216.347656 24.162462 81.156189
15305.052734 20.931952 67.438019
16590.472656 11.725212 80.423645
18588.953125 2.729359 287.709412
20598.433594 8.460870 276.540802
23793.945312 17.354239 263.597961
26409.486328 15.848531 275.517853
31087.201172 8.909143 188.240005
33572.191406 7.594201 208.510040
35942.722656 10.391380 281.127625
39718.906250 8.271687 328.528076
42816.308594 3.048769 50.180756
48236.699219 23.170341 100.974731
