#HEIGHT SPEED DIRECTION
144.205475 3.038030 301.147278
360.231415 3.064780 300.667419
582.238647 2.777093 294.784668
809.671997 2.294848 288.803314
1043.100708 2.045449 287.270447
1282.935669 2.196242 289.218750
1529.872314 1.874561 305.763855
1782.642700 0.606966 346.133392
2041.997559 0.745960 54.265076
2308.342773 1.217986 63.654968
2581.877930 1.567121 71.312073
3152.461182 2.223367 90.872589
3756.974609 4.068383 102.216064
4400.821289 7.132873 105.033478
5091.376465 8.847795 107.861603
5837.876953 9.982886 107.754578
6651.267090 14.210948 106.077332
7545.386719 21.044346 109.267761
8539.775391 32.381752 105.478058
9659.069336 36.988392 99.503662
10932.348633 37.155136 92.567780
11641.379883 36.628487 85.483704
12412.152344 35.127037 89.413940
13263.204102 32.661545 94.041504
14212.189453 30.772980 89.838440
15290.836914 28.338531 87.840302
16561.689453 19.579975 91.376312
18623.333984 7.012278 95.974365
20665.748047 8.058273 294.597229
23897.283203 10.581146 293.803040
26550.466797 7.531826 305.902740
31193.656250 19.454029 275.268524
33691.355469 7.549727 252.083923
36064.824219 8.239048 279.123779
39785.808594 8.084865 243.357315
42899.609375 14.154458 260.180267
48285.023438 10.784763 278.572662
