#HEIGHT SPEED DIRECTION
131.159134 0.511544 57.550751
347.155579 0.447101 47.830353
569.242249 0.417431 53.408600
796.658875 0.571610 72.773438
1029.773926 0.597708 80.746674
1268.963135 0.420308 91.070770
1515.011841 0.356180 247.656067
1767.586426 0.712031 150.849792
2026.835327 1.435620 144.322632
2293.160400 1.844299 143.410431
2566.924316 2.220515 139.272705
3138.466797 3.851674 129.883423
3745.351562 5.879912 121.906006
4391.822754 8.125381 107.459534
5083.567871 11.029385 94.971527
5828.258301 14.634975 89.867828
6636.306641 18.585075 88.667175
7523.319336 21.923126 87.393005
8507.334961 26.595350 96.234375
9618.948242 40.652382 99.182068
10894.271484 42.219521 88.510864
11605.596680 41.752880 83.417419
12377.311523 41.194450 80.398376
13225.566406 38.276928 84.038605
14169.795898 39.552814 96.406311
15246.420898 33.475418 87.403137
16530.087891 24.437895 89.148407
18605.851562 11.196115 95.534729
20637.521484 5.140917 167.470703
23848.593750 9.023066 275.818756
26512.710938 8.910336 264.612885
31154.404297 7.082310 268.238251
33608.449219 14.884047 254.167114
36007.242188 7.134372 281.521362
39766.234375 11.166623 263.408295
42837.195312 15.816096 239.952606
48224.933594 22.062965 259.921387
