#HEIGHT SPEED DIRECTION
137.986649 1.260987 202.162216
353.977112 1.470571 209.822586
575.983521 1.881888 220.583206
803.324829 2.037111 222.706161
1036.359497 1.961705 221.594894
1275.412231 1.892190 216.352676
1521.240845 2.864268 225.803406
1773.664673 3.266243 233.615814
2032.864014 3.095423 232.271439
2299.130127 2.609312 222.090256
2572.848633 2.120770 193.684662
3144.640625 3.805692 133.464996
3752.847168 6.787643 128.529877
4402.765625 8.354673 126.246185
5099.278809 9.162192 115.097046
5849.438965 10.944192 99.891083
6663.016113 14.613815 89.710052
7552.335449 19.495302 87.065674
8532.835938 24.747437 88.536499
9632.954102 35.723934 93.245361
10893.796875 44.279564 78.600861
11602.045898 46.989761 75.253632
12371.872070 48.713642 77.587860
13216.456055 50.424328 80.994507
14155.821289 52.386509 84.712097
15228.544922 48.660854 83.721802
16519.548828 26.651577 85.465637
18623.300781 8.608971 54.404388
20675.851562 5.756927 181.797607
23908.511719 7.430302 278.589050
26557.892578 10.058313 267.362152
31210.527344 14.646382 251.541962
33675.011719 11.609525 265.693390
36028.843750 10.460031 272.470825
39806.250000 12.790275 11.165161
42883.742188 1.890144 87.043182
48229.859375 10.930767 285.996399
