#HEIGHT SPEED DIRECTION
89.245705 3.666338 253.144104
312.997192 5.816226 253.075912
542.502930 6.567372 253.203583
776.113220 7.387718 253.720306
1014.318054 9.276174 257.793945
1258.057861 12.781419 268.337128
1507.950439 12.881770 271.512329
1764.155396 12.015480 267.954529
2027.334229 11.040299 262.062469
2298.110596 9.935210 255.893616
2576.814453 8.724706 253.042023
3158.245850 7.450332 253.165222
3774.154053 7.890729 256.873169
4429.628906 6.492198 260.338806
5130.963867 4.121749 216.202454
5884.498047 1.796455 203.206329
6701.104004 3.003932 50.101898
7595.375977 7.124135 62.166046
8580.699219 14.215140 58.931793
9685.274414 12.798020 67.874634
10950.966797 22.563921 90.816254
11663.240234 21.168364 64.003113
12439.619141 26.015060 42.195282
13293.643555 27.665558 29.974152
14247.742188 19.736710 59.009613
15326.887695 19.180977 70.805786
16591.755859 10.577786 67.242828
18613.871094 1.252490 348.412354
20608.656250 6.285979 263.137451
23807.031250 12.070904 272.798401
26436.802734 14.515348 259.270233
31062.298828 4.497716 248.470581
33500.652344 7.937792 248.838165
35903.921875 10.970289 210.858597
39691.589844 22.874268 271.523712
42794.351562 8.151275 264.115448
48135.859375 17.175402 95.846039
