#HEIGHT SPEED DIRECTION
85.219666 2.721201 270.878387
311.702576 4.134944 270.527283
544.372864 4.543948 269.034607
781.059509 4.774184 267.994324
1022.274475 4.960400 267.027374
1268.387085 5.134944 265.888062
1519.490356 5.343906 264.152588
1775.886719 5.596338 261.608521
2037.875366 5.928880 258.963135
2305.888672 6.447303 257.412781
2581.235840 6.322358 258.823334
3156.447021 4.876639 254.117310
3767.480225 2.240268 271.289398
4418.143555 0.980947 102.117950
5114.903320 4.369500 107.199127
5869.339844 9.956570 95.912170
6689.441895 12.320768 93.294495
7590.484375 14.562324 97.783264
8585.006836 16.522543 112.528992
9693.190430 21.736282 116.861511
10962.124023 20.827200 107.383789
11673.052734 20.051359 101.344604
12445.666992 19.302513 100.859955
13294.768555 17.947399 106.061676
14243.062500 16.440439 101.841370
15321.541992 14.870974 101.858734
16587.328125 12.953402 77.398346
18609.820312 1.920657 331.451141
20631.396484 7.829589 319.120850
23836.203125 23.025078 268.155975
26467.736328 18.822107 287.583252
31115.697266 8.326369 243.677963
33571.675781 9.064815 257.470642
35957.265625 12.826406 278.154785
39769.988281 8.326773 275.476105
42850.539062 8.565935 291.293365
48186.636719 26.983032 73.748871
