#HEIGHT SPEED DIRECTION
125.197723 4.306707 8.296509
341.773254 4.540255 7.971436
564.574646 4.486261 11.802795
792.671204 4.564594 13.301147
1026.629150 4.605283 17.655975
1266.797852 4.506471 22.427979
1514.259033 5.299558 32.507935
1767.701172 5.785327 42.066315
2027.577637 6.805958 51.786194
2294.349365 7.156743 60.193542
2568.213867 7.402459 65.542755
3139.393555 8.069918 70.489655
3744.462402 8.074568 73.714142
4389.115234 8.815577 66.041840
5080.218750 10.413007 63.625610
5826.240723 13.045864 67.213715
6637.543945 14.961995 68.981842
7526.497559 17.015942 72.025513
8507.637695 23.159937 78.035828
9609.574219 37.305710 74.334320
10877.337891 45.571171 76.179565
11588.072266 45.406002 78.387909
12359.833008 44.947842 74.240601
13207.525391 44.554008 74.265869
14151.927734 44.530182 82.468445
15230.888672 42.112549 75.339264
16519.306641 24.740370 81.526733
18617.974609 10.256184 48.604156
20668.082031 8.376591 274.375153
23930.941406 18.826405 276.602234
26587.845703 20.844898 271.427979
31225.115234 20.069754 270.334717
33644.027344 20.970711 272.132141
36013.261719 16.967178 290.309479
39686.820312 16.692354 237.609070
42741.976562 13.619918 262.393250
48126.234375 16.587334 303.819397
