#HEIGHT SPEED DIRECTION
108.864967 3.167315 287.175354
326.742554 3.185272 286.030396
549.878662 3.052500 286.495056
777.941895 2.419679 290.474609
1011.464417 1.345226 295.130829
1495.794922 0.886715 87.610321
2004.513550 2.912287 93.516785
2541.289062 4.551696 88.619171
3110.585205 6.312258 86.805084
3717.023926 7.921096 86.842560
4365.791992 9.318667 86.297302
5062.465820 10.447033 86.175873
5813.842773 11.334679 87.071899
6629.074219 12.695985 88.039673
7520.825195 15.545244 88.172302
8506.658203 19.807007 87.734467
9611.479492 24.381826 88.531006
10871.181641 27.833557 90.301819
12342.109375 30.485727 93.343719
14127.611328 32.937798 92.430145
16489.496094 24.229015 87.399292
18564.349609 9.625639 72.469055
20585.449219 4.939106 316.874298
23738.214844 12.088365 275.218872
26334.750000 13.835276 279.147827
30951.878906 12.827278 280.801331
35821.570312 13.367300 283.847778
48268.085938 25.531773 275.849945
