#HEIGHT SPEED DIRECTION
59.467751 1.428228 344.570526
285.098633 2.298356 335.731476
518.014648 2.601101 327.035614
754.990051 2.932382 312.558655
996.728149 3.648513 293.084320
1243.647095 4.395704 282.693573
1495.761963 4.951984 276.906219
1753.290527 5.319302 272.768372
2016.570801 5.567653 268.798737
2285.893311 5.535779 264.270630
2561.802979 5.462851 258.080200
3137.177490 4.538951 255.954590
3748.879150 2.462418 240.601227
4399.952637 1.484844 148.394897
5096.474609 3.720096 108.666595
5849.323730 9.758489 98.922211
6670.208008 13.112114 98.791992
7572.702637 15.406951 99.896454
8567.598633 18.643887 118.946167
9678.899414 22.749008 114.962891
10952.931641 25.174938 112.216278
11664.833984 23.869400 108.322266
12437.701172 21.213053 102.387146
13285.381836 18.821529 101.198853
14230.740234 15.256115 94.069153
15306.370117 13.365891 80.796448
16567.695312 10.777319 82.082092
18607.931641 1.794120 335.603210
20624.140625 3.744014 308.482941
23813.099609 19.478943 275.159302
26446.109375 19.729509 289.874359
31078.992188 11.636631 242.761719
33569.437500 8.690075 265.049438
35953.906250 12.498579 267.674530
39730.203125 10.024504 285.444305
42808.492188 4.941303 331.584473
48239.546875 30.324041 89.243042
